Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EI","Intensités des émissions","105","Israël","5510","Production","982","Lait, entier frais de brebis","2017","2017","tonnes","19745","","Donnée officielle"
"EI","Intensités des émissions","105","Israël","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","0.3025","Fc","Donnée calculée"
"EI","Intensités des émissions","105","Israël","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","162.779","Fc","Donnée calculée"
"EI","Intensités des émissions","105","Israël","5510","Production","1058","Viande, volaille","2017","2017","tonnes","538066","","Donnée officielle"
"EI","Intensités des émissions","105","Israël","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","0.4101","Fc","Donnée calculée"
"EI","Intensités des émissions","105","Israël","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","61.2899","Fc","Donnée calculée"
"EI","Intensités des émissions","105","Israël","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","149459","","Donnée officielle"
"EI","Intensités des émissions","105","Israël","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","3.7648","Fc","Donnée calculée"
"EI","Intensités des émissions","105","Israël","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","55.7079","Fc","Donnée calculée"
"EI","Intensités des émissions","105","Israël","5510","Production","1035","Viande, suidés","2017","2017","tonnes","14797","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.2312","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","3347.9389","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","14480077","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","27","Riz, paddy","2017","2017","kg CO2eq/kg product","1.9487","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","27","Riz, paddy","2017","2017","gigagrammes","3093.3256","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","27","Riz, paddy","2017","2017","tonnes","1587346","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","10.3792","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","7678.8324","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","867","Viande, bovine","2017","2017","tonnes","739830","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","0.62","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","7055.4024","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","11380094","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","54.0879","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","95.9519","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","1017","Viande, caprin","2017","2017","tonnes","1774","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","1020","Lait, entier frais de chèvre","2017","2017","kg CO2eq/kg product","4.6777","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","1020","Lait, entier frais de chèvre","2017","2017","gigagrammes","136.5605","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","1020","Lait, entier frais de chèvre","2017","2017","tonnes","29194","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","947","Viande, buffle","2017","2017","kg CO2eq/kg product","17.2131","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","947","Viande, buffle","2017","2017","gigagrammes","285.5833","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","947","Viande, buffle","2017","2017","tonnes","16591","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","951","Lait, entier frais de bufflesse","2017","2017","kg CO2eq/kg product","2.2433","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","951","Lait, entier frais de bufflesse","2017","2017","gigagrammes","468.7648","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","951","Lait, entier frais de bufflesse","2017","2017","tonnes","208960","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","17.7036","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","588.6631","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","977","Viande, ovin","2017","2017","tonnes","33251","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","982","Lait, entier frais de brebis","2017","2017","kg CO2eq/kg product","3.528","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","982","Lait, entier frais de brebis","2017","2017","gigagrammes","1447.8155","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","982","Lait, entier frais de brebis","2017","2017","tonnes","410380","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","1058","Viande, volaille","2017","2017","kg CO2eq/kg product","0.2942","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","1058","Viande, volaille","2017","2017","gigagrammes","296.1735","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","1058","Viande, volaille","2017","2017","tonnes","1006677","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","1062","Œufs de poule en coquille","2017","2017","kg CO2eq/kg product","0.9407","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","1062","Œufs de poule en coquille","2017","2017","gigagrammes","696.4105","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","1062","Œufs de poule en coquille","2017","2017","tonnes","740320","","Donnée officielle"
"EI","Intensités des émissions","106","Italie","71761","Intensité des émissions","1035","Viande, suidés","2017","2017","kg CO2eq/kg product","1.5702","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","7231","Émissions (CO2eq)","1035","Viande, suidés","2017","2017","gigagrammes","2303.4586","Fc","Donnée calculée"
"EI","Intensités des émissions","106","Italie","5510","Production","1035","Viande, suidés","2017","2017","tonnes","1466949","","Donnée officielle"
"EI","Intensités des émissions","109","Jamaïque","71761","Intensité des émissions","1718","Céréales sans riz","2017","2017","kg CO2eq/kg product","0.3918","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","7231","Émissions (CO2eq)","1718","Céréales sans riz","2017","2017","gigagrammes","0.9948","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","5510","Production","1718","Céréales sans riz","2017","2017","tonnes","2539","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"EI","Intensités des émissions","109","Jamaïque","71761","Intensité des émissions","27","Riz, paddy","2017","2017","kg CO2eq/kg product","6136.8437","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","7231","Émissions (CO2eq)","27","Riz, paddy","2017","2017","gigagrammes","6.1368","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","5510","Production","27","Riz, paddy","2017","2017","tonnes","1","","Donnée officielle"
"EI","Intensités des émissions","109","Jamaïque","71761","Intensité des émissions","867","Viande, bovine","2017","2017","kg CO2eq/kg product","33.7299","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","7231","Émissions (CO2eq)","867","Viande, bovine","2017","2017","gigagrammes","200.7862","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","5510","Production","867","Viande, bovine","2017","2017","tonnes","5953","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","109","Jamaïque","71761","Intensité des émissions","882","Lait, entier frais de vache","2017","2017","kg CO2eq/kg product","2.0698","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","7231","Émissions (CO2eq)","882","Lait, entier frais de vache","2017","2017","gigagrammes","21.8355","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","5510","Production","882","Lait, entier frais de vache","2017","2017","tonnes","10550","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","109","Jamaïque","71761","Intensité des émissions","1017","Viande, caprin","2017","2017","kg CO2eq/kg product","6.0618","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","7231","Émissions (CO2eq)","1017","Viande, caprin","2017","2017","gigagrammes","6.7604","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","5510","Production","1017","Viande, caprin","2017","2017","tonnes","1115","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","109","Jamaïque","71761","Intensité des émissions","1020","Lait, entier frais de chèvre","2017","2017","kg CO2eq/kg product","0.6007","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","7231","Émissions (CO2eq)","1020","Lait, entier frais de chèvre","2017","2017","gigagrammes","113.5964","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","5510","Production","1020","Lait, entier frais de chèvre","2017","2017","tonnes","189114","Im","Données de la FAO basées sur une méthodologie d'imputation"
"EI","Intensités des émissions","109","Jamaïque","71761","Intensité des émissions","977","Viande, ovin","2017","2017","kg CO2eq/kg product","15.9976","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","7231","Émissions (CO2eq)","977","Viande, ovin","2017","2017","gigagrammes","0.2604","Fc","Donnée calculée"
"EI","Intensités des émissions","109","Jamaïque","5510","Production","977","Viande, ovin","2017","2017","tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
