Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;
Andorre;AND;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andorre;AND;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Le monde arabe;ARB;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.82313186756722;;;;1.81580179270633;1.82931716738607;3.87281199451864;3.22653503465151;1.87233208996074;1.76179925557811;2.12981797811992;1.92569927249763;2.67948465431846;
Le monde arabe;ARB;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3190926095;3214140353;2709448295;2819082502;;;;
Le monde arabe;ARB;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Le monde arabe;ARB;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Le monde arabe;ARB;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;8411;;;;;;;;;;;;;;;;;;;;50463;;;;53851;63172;75102;;74073;64177;;80519;83246;84284;113038;140326;119122;178600;170274;165898;;
Le monde arabe;ARB;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;2463;;;;;;;;;;;;;;;;;;;;14169;;;;;;;;;;;29121;;30598;45476;52207;51440;86054;85429;92094;;
Le monde arabe;ARB;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;5948;;;;;;;;;;;;;;;;;;;;26273;;;;;;;;;;;51398;;53686;67562;63674;57673;92331;84845;73804;;
Le monde arabe;ARB;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;162;171;;193;;;;;;549;;;;702;703;795;902;;777;809;1124;831;991;874;932;982;;1027;;;1551;1688;;2161;2184;2910;2928;3591;3807;3098;;
Le monde arabe;ARB;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;1948;1862;;1725;;;;;;1202;;;1499;1815;1780;2081;2131;;3318;;2428;2073;1892;1746;1946;2891;;4738;;;4874;6324;;6387;6135;7830;6829;9801;9589;10462;;
Le monde arabe;ARB;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8706.12278085886;9416.82137462783;9814.77538302418;11006.269555768;11998.5264080698;12881.0940952697;14660.699923625;16289.5910238796;18488.3;21995.36;24588.6;27827.58;31593.37;35017.79;37822.7;40957.6;45676.13;50420.03;58771.07;;;
Le monde arabe;ARB;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.562324420712917;;;;;;;;;;
Le monde arabe;ARB;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;0;0;0;0;1233810.09842321;452559.080276074;1110285.59345826;479999.52011568;769401.583155593;1270116.79814651;2320052.91054409;830147.986468612;1828070.44377977;1248505.22247596;6857146.83247078;2306566.48363866;3110336.18547174;1218152.91473539;12113791.7974301;5384885.99522934;4134818.03929226;1405501.95452616;5807257.65610298;43379176.6685663;50984681.5121339;61075577.2589918;59092853.2161149;73297584.576223;62633819.2531487;99847249.8781775;78702515.7125305;74893529.5256933;165457003.008727;133984587.657052;174411828.808832;318268578.534546;157473828.154303;41334881.8671488;63801539.9242991;48832292.9074367;53838247.2605413;30495082.1401733;102773106.347284;64825403.0959116;65533309.552375;74105128.4105739;80221164.3816608;68761195.6286408;72024947.8631719;55012362.0182775;
Le monde arabe;ARB;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;0;0;0;0;22702105.810987;28737501.5975307;36049633.6548443;31260717.8831877;32085875.0973955;37093976.8608406;26485775.7963853;15419081.4442301;13137491.9966205;13995057.6784789;12820700.8245249;16468463.0198058;21597085.5876159;44407963.1465493;51716893.2480532;62048627.9217175;61495810.2049798;68243385.7993208;78748999.7879265;609512999.112863;224169818.359078;176057689.862944;491829384.014848;566753377.636297;532460827.801471;423152345.967249;402587709.238495;220064041.934977;210484830.340776;164739257.323495;289649778.388442;264755627.288143;513265852.821225;385879185.751437;392258199.623047;435296352.405628;422359090.712274;590060804.170495;611288303.496562;570922126.010764;637828488.803832;728556130.762444;601386272.489033;647807315.75069;669921918.960217;636436525.241557;
Émirats arabes unis;ARE;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.30548993268144;;;;3.76666133418384;3.60698906090721;10.1657886694605;5.30115688595449;2.61791524223909;2.72131022147492;3.04565683731788;2.85734680365926;5.18050999154453;
Émirats arabes unis;ARE;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;211033637;;;;493096465;401347805;1465448294;903527438;484009152;501063851;676194664.999999;637938263;1155953992;
Émirats arabes unis;ARE;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;889.5377;;;
Émirats arabes unis;ARE;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1980.47815;2383.08382;;2378.88895;;;
Émirats arabes unis;ARE;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4174;4772;5344;5524;5050;4602;4764;5680;5555;5392;7102;8101;10262;12476;15695;19282;13297;13497;16059;16798;18747;20321;21415;18777;19042;18450;18686;;
Émirats arabes unis;ARE;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3208;4130;5293;6992;6425;5199;6075;4711;5507;;
Émirats arabes unis;ARE;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12851;12668;13454;13329;14990;13578;12967;13739;13179;;
Émirats arabes unis;ARE;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;20;18;29;15;;52;56;58;;
Émirats arabes unis;ARE;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1325;1331;1408;1443;1738;;1748;1727;1846;;
Émirats arabes unis;ARE;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;330.44;380.58;399.54;539.87;555.02;704.31;824.69;757.57;908.14;1034.18;1265.13;1421.83;1625.96;1765.77;1816.5;2294.58;2484.16;2899.67;3144.89;;;
Émirats arabes unis;ARE;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.48622;;;0.6936;0.89504;0.96366;;1.27836;;;
Émirats arabes unis;ARE;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Émirats arabes unis;ARE;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Argentine;ARG;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.96171320265247;9.32791371884769;9.02968010505124;7.68410575473933;7.32119024417288;6.63636489085008;7.45807797289159;7.06113029520291;9.22569177196946;8.98239135830129;9.20541926349789;5.40298404053184;5.21279068012527;6.90388918778241;
Argentine;ARG;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1202087336;2014770921;1607438720;1686223636;1926288778;1654528397;1791005947;1509995219;1475175646;1333425805;1487360162;647172436;561915854;546445776;
Argentine;ARG;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159.91058;170.72683;156.49672;158.28249;166.62351;161.13902;168.76765;180.99878;200.24204;207.45801;194.83778;205.4882;227.03476;247.45846;272.47976;307.17135;320.69368;318.78033;326.07927;328.60276;349.52207;398.051;;;
Argentine;ARG;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;695.61942;704.84088;713.0788;716.55644;688.2777;692.19186;718.52276;765.64017;819.37769;891.83275;974.71808;1035.99886;1035.62531;1123.83311;1180.67303;1203.37119;1198.26439;1206.94193;1230.53948;1259.64008;1210.45658;1211.42035;;;
Argentine;ARG;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;25316;29742;24616;28363;55090;;58650;53717;45257;41605;67053;44357;37345;37687;49867;60884;47972;60194;72008;64719;61847;40583;42812;81216;76431;79018;77711;71559;89629;83683;88428;77494;60170;55295;58486;66278;71058;74722;71712;64385;;
Argentine;ARG;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;18498;22667;19455;23879;;;51434;46106;37092;33368;52578;34654;26749;27037;36316;43096;33693;42784;52569;45377;42900;27587;30721;61843;59683;59264;58283;53669;66326;65273;68974;57346;44398;40291;44134;52208;55739;59669;55492;49081;;
Argentine;ARG;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;6818;7075;5161;4484;;;7216;7611;8165;8237;14475;9703;10596;10650;13551;17788;14279;17410;19439;19342;18947;12996;12091;19373;16748;19754;19428;17890;23303;18410;19454;20148;15772;15004;14352;14070;15319;15053;16220;15304;;
Argentine;ARG;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;1269;954;951;1102;1182;;;;;;955;943;503;787;694;676;1097;824;861;899;1062;691;718;792;786;1054;1020;937;801;640;552;688;735;643;509;546;884;393;425;442;;
Argentine;ARG;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;3063;3321;2793;2443;2656;;;;;;1955;1851;1919;2261;2820;3588;4012;5035;5459;5558;5574;5088;4143;3765;3816;4215;4597;4806;4781;4336;4165;4133;4078;4129;4173;3579;2925;3050;3242;3260;;
Argentine;ARG;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4385.98;4501.47;4811.32;4598.69;4702.95;4964.45;5587.62;5684.67;6270.29;6897.38;7236.62;7733.75;7842.75;7994.13;8464.74;8370.01;8593.36;8704.3;8811.13;;;
Argentine;ARG;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.41749;0.41959;0.41131;0.45337;0.43884;0.42461;0.38886;0.41013;0.40376;0.42074;0.45216;0.46007;0.47055;0.58398;0.56104;0.56597;0.63491;0.61849;0.59396;0.62262;0.55815;0.55712;0.4936;;;
Argentine;ARG;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;23000000;14000000;4000000;3000000;4000000;6000000;12000000;2000000;4000000;8000000;16000000;14000000;6000000;7000000;4000000;4000000;5700000;6960000;8700000;12400000;15554642.4928916;17579252.9146114;26332381.7137999;25406457.6116032;36756558.0114996;46775129.5457136;33450000;51500000;61210000;51080000;80512422.8122706;96694187.4534156;99367650.4020731;105965489.617584;152187821.078051;155396388.283537;158152120.0527;179902421.57;174205013.476897;161745946.96071;168807424.709248;356498295.973946;321051040.765632;289164966.436327;219524980.306732;
Argentine;ARG;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;39000000;54000000;71000000;69000000;101000000;254000000;363000000;524000000;446000000;420000000;420000000;280000000;288000000;403000000;409000000;420000000;284000000;319800000;376700000;392000000;482004066.218091;544377042.635738;590352559.088508;582160100.056829;580337544.850569;564137635.39202;351280000;402950000;520630000;650640000;894824121.747904;1174682409.95912;1531726727.27288;1526895360.76094;1712212409.7066;2079139111.3222;2216992899.83386;2329270062.45138;2098996165.63338;2178066123.6149;2108388364.21439;2350351644.7677;2054243292.96211;1716548286.07163;1248256473.2127;
Arménie;ARM;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.13989600747244;1.57333128290795;2.84280204395247;2.32442801338531;3.37333619700358;2.85090141300689;3.02784822364879;3.02163374253876;5.65181402673705;6.1376912580094;7.55086279334557;7.05559842419645;9.79484516198133;7.0000172480587;
Arménie;ARM;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5195605;7247588;5130103;4727601;7448895;7581094.99999999;9332592;9307631;11860132;21845447;28235640;36293329;45646416;28749973;
Arménie;ARM;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arménie;ARM;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arménie;ARM;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3399;3928;2494;3179;2983;2886;2843;2328;2841;4169;3566;3800;4422;4191;3951;4308;4378;4513;4537;4506;4361;4015;4539;4715;5467;;
Arménie;ARM;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;44;61;574;791;510;407;388;695;1600;963;945;882;939;1115;1266;1102;1122;1167;1342;1340;1261;1473;1560;2157;;
Arménie;ARM;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3393;3884;2433;2605;2192;2376;2436;1940;2146;2569;2603;2855;3540;3252;2836;3042;3276;3391;3370;3164;3021;2754;3066;3155;3310;;
Arménie;ARM;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184;154;187;162;62;75;109;119;140;200;151;;206;192;135;226;116;136;121;137;125;121;113;125;107;101;112;;
Arménie;ARM;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;79;98;154;121;8;16;8;15;7;6;;2;1;5;4;11;6;19;4;6;2;2;1;3;4;4;;
Arménie;ARM;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346.29;305.85;315.85;317.38;343.09;388.1;349.34;391.91;374.22;433.78;487.46;586.85;548.17;539.92;544.54;531.24;530.82;511.24;521.33;;;
Arménie;ARM;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.18692;0.22601;0.214;0.19106;0.27987;0.25255;0.32109;0.25659;0.25761;0.24057;0.21107;0.22438;0.29093;0.24139;0.27014;0.23853;0.22216;0.24151;0.25002;0.23305;0.22788;0.18876;;;
Arménie;ARM;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
Arménie;ARM;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;
Samoa américaines;ASM;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.63101;403.33423;150.80176;100.73537;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1868;0.32337;0.36473;0.39313;;;;;;;;;;;;;;;
Samoa américaines;ASM;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samoa américaines;ASM;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antigua-et-Barbuda;ATG;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0.0260556142611027;0.375050371986811;0.613426844678628;0;;
Antigua-et-Barbuda;ATG;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;161.999999999978;3182.99999999999;11437;0;;
Antigua-et-Barbuda;ATG;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antigua-et-Barbuda;ATG;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antigua-et-Barbuda;ATG;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;828;810;771;784;903;864;833;766;;;
Antigua-et-Barbuda;ATG;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;4;16;14;38;29;23;31;;;
Antigua-et-Barbuda;ATG;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;814;806;755;770;865;835;810;735;;;
Antigua-et-Barbuda;ATG;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;
Antigua-et-Barbuda;ATG;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;7;7;15;10;12;8;5;;;
Antigua-et-Barbuda;ATG;Articles de journaux scientifiques et techniques;IP.JRN.ARTC.SC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.25;1;2.08;1.83;0.67;1.79;1.58;5.25;5.29;3.78;2.19;0.85;2.08;2.72;1.95;3.3;7.64;5.2;5.63;;;
Antigua-et-Barbuda;ATG;Dépenses en recherche et développement (% du PIB);GB.XPD.RSDV.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antigua-et-Barbuda;ATG;Commissions pour usage de la propriété intellectuelle, rentrées (BDP, $ US courants);BX.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Antigua-et-Barbuda;ATG;Commissions pour usage de la propriété intellectuelle, paiements (BDP, $ US courants);BM.GSR.ROYL.CD;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133333.333333333;0;311111.111111111;260000;288888.888888889;474814.814814815;509629.62962963;511081.481481481;528748.148148148;578800;769324.444444444;806277.777777778;1886308.88888889;1190460.37037037;1200365.55555556;1094687.03703704;1147304.44444444;1181754.44444444;2975174.81481481;3074426.82222222;4026738.8862963;4961232.20814815;3500056.72962963;3754718.74930796;2442973.73201472;
Australie;AUS;Exportations de haute technologie (% des exportations de biens manufacturés);TX.VAL.TECH.MF.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.5306590490131;15.3440416526396;16.6642782671166;16.5069597871596;17.9435495704493;17.2803113758654;18.0024573275707;18.9827747855832;19.6853143760625;20.609814591893;17.8069848057344;18.1769209387891;21.3110316162945;21.4872215684872;
Australie;AUS;Exportations de haute technologie ($ US courants);TX.VAL.TECH.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3856932148;4467054973;3840218902;4554403979;5598902113;5466439335;5341235827;5455317570;5089628319;5375124781;4795536505;5231519632;6347419691;5597904784;
Australie;AUS;Techniciens (pour un million de personnes);SP.POP.TECH.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;814.21598;;795.87794;;819.47485;;961.32396;;885.3275;;1017.79166;;1136.46069;;;;;;;;;;;;;
Australie;AUS;Chercheurs en recherche et développement (pour un million de personnes);SP.POP.SCIE.RD.P6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3355.86511;;3382.17189;;3475.32527;;3771.53817;;4084.15159;;4248.25649;;4343.12653;;4532.40149;;;;;;;;;;;
Australie;AUS;Demandes de marque déposée, total;IP.TMK.TOTL;;;;;;;;;;;;;;;;;;;;;13567;14929;15737;13818;15415;18459;19194;21150;22256;23821;22015;21810;23460;26126;30051;32382;24926;26997;30171;36733;42890;37841;39595;44202;53280;55906;59280;60316;57841;55649;58913;60613;62759;61730;64653;70760;72325;74609;79135;73646;;
Australie;AUS;Demandes de marques de commerce, résidents directs;IP.TMK.RESD;;;;;;;;;;;;;;;;;;;;;7997;8782;9681;8036;9251;11397;12364;13809;15071;14242;12826;12624;14856;10039;12484;14575;14772;16022;18928;23858;27301;24970;26439;30398;36773;38191;40239;40004;38391;38472;39641;40154;41181;39675;41682;47088;47059;46344;48283;44189;;
Australie;AUS;Demandes de marques de commerce, non résidents directs;IP.TMK.NRES;;;;;;;;;;;;;;;;;;;;;5570;6147;6056;5782;6164;7062;6830;7341;7185;9579;9189;9186;8604;16087;17567;17807;10154;10975;11243;12875;15589;12871;13156;13804;16507;17715;19041;20312;19450;17177;19272;20459;21578;22055;22971;23672;25266;28265;30852;29457;;
Australie;AUS;Demandes de brevet, résidents;IP.PAT.RESD;;;;;;;;;;;;;;;;;;;;;6582;6341;6603;6930;7170;;;;;;;;;;;1784;1797;1760;1862;1858;1928;2187;2364;2418;2559;2555;2837;2718;2821;2494;2409;2383;2627;3061;1988;2291;2620;2503;2757;2637;;
Australie;AUS;Demandes de brevet, non résidents;IP.PAT.NRES;;;;;;;;;;;;;;;;;;;;;9354;9807;9572;9529;10212;;;;;;;;;;;12277;13221;15398;16063;17960;20073;20548;20181;19176;20274;21302;23166;24122;23525;21187;22478;23143;23731;26656;23968;26314;25774;26403;27200;27121;;
